RESTAURANT,USER_NAME,REVIEW_DATE,REVIEW_STARS
"La Pampa Steak House","Jon Morte...",11/2/2014,3.0000
"La Pampa Steak House",haraldno,11/1/2014,5.0000
"La Pampa Steak House",62JPJ,10/28/2014,5.0000
"La Pampa Steak House","Are G",10/25/2014,3.0000
"La Pampa Steak House",adam19630...,10/20/2014,3.0000
"La Pampa Steak House",macdean69,10/20/2014,3.0000
"La Pampa Steak House",Travel_20...,10/19/2014,5.0000
"La Pampa Steak House","Julia H",10/7/2014,5.0000
"La Pampa Steak House","Teddie H",10/5/2014,4.0000
"La Pampa Steak House",Chriso-No...,9/6/2014,4.0000
"La Pampa Steak House",ViennaLVa...,9/2/2014,4.0000
"La Pampa Steak House","Mona M",8/20/2014,2.0000
"La Pampa Steak House",Kyjanka,8/17/2014,5.0000
"La Pampa Steak House","D K",8/10/2014,4.0000
"La Pampa Steak House",Stehell,8/2/2014,3.0000
"La Pampa Steak House","Kari Anne...",7/31/2014,2.0000
"La Pampa Steak House",agakonkol,7/31/2014,4.0000
"La Pampa Steak House","Ann O",7/27/2014,5.0000
"La Pampa Steak House",abtbStock...,7/25/2014,5.0000
"La Pampa Steak House","jjg j",7/20/2014,4.0000
"La Pampa Steak House",HeidiKatr...,7/15/2014,3.0000
"La Pampa Steak House","Elin A",7/12/2014,5.0000
"La Pampa Steak House","Szymon S",7/10/2014,5.0000
"La Pampa Steak House",NinaPiace...,7/1/2014,4.0000
"La Pampa Steak House",USajewicz...,6/17/2014,5.0000
"La Pampa Steak House",PaolaGian...,6/13/2014,4.0000
"La Pampa Steak House",Gry-Wench...,5/18/2014,5.0000
"La Pampa Steak House",Krisvenas,5/5/2014,4.0000
"La Pampa Steak House","Kai B",4/28/2014,5.0000
"La Pampa Steak House","Hakon A",4/17/2014,4.0000
"La Pampa Steak House",VidarMe,4/16/2014,5.0000
"La Pampa Steak House",DarkMike7...,4/13/2014,4.0000
"La Pampa Steak House",hildeskov...,4/12/2014,4.0000
"La Pampa Steak House",Totraveli...,3/21/2014,5.0000
"Pod Lososiem Restaurant",stevenbaz1968,11/12/2015,5.0000
"Pod Lososiem Restaurant","Mirela M. M",11/5/2015,5.0000
"Pod Lososiem Restaurant","Benedikt B",10/22/2015,5.0000
"Pod Lososiem Restaurant",jojimbo,10/6/2015,4.0000
"Pod Lososiem Restaurant",2013AARP,10/5/2015,5.0000
"Pod Lososiem Restaurant",MarkLomma,9/22/2015,4.0000
"Pod Lososiem Restaurant",Norwegianlight72,9/3/2015,4.0000
"Pod Lososiem Restaurant",Tubooh,8/18/2015,5.0000
"Pod Lososiem Restaurant",EirinLZ,8/15/2015,4.0000
"Pod Lososiem Restaurant","Minna T",8/4/2015,5.0000
"Pod Lososiem Restaurant",818larsb,7/24/2015,4.0000
"Pod Lososiem Restaurant",tombat,7/11/2015,5.0000
"Pod Lososiem Restaurant","Jesper W",7/8/2015,4.0000
"Pod Lososiem Restaurant","Dave T",7/2/2015,5.0000
"Pod Lososiem Restaurant",thomasvaer,6/26/2015,4.0000
"Pod Lososiem Restaurant",banjokatt,6/22/2015,2.0000
"Pod Lososiem Restaurant","Anne V",6/21/2015,4.0000
"Pod Lososiem Restaurant",TomekJD,5/28/2015,5.0000
"Pod Lososiem Restaurant",MargosiaPL,5/14/2015,5.0000
"Pod Lososiem Restaurant","Frode B",5/2/2015,5.0000
"Pod Lososiem Restaurant",Elivth,4/19/2015,5.0000
"Pod Lososiem Restaurant",WillBill55,3/11/2015,4.0000
"Pod Lososiem Restaurant","Celine B",2/27/2015,5.0000
"Pod Lososiem Restaurant",Malin369,2/17/2015,5.0000
"Pod Lososiem Restaurant",sfcarl,1/31/2015,4.0000
"Pod Lososiem Restaurant",Hahhyn,12/29/2014,4.0000
"Pod Lososiem Restaurant","Susanne S",12/14/2014,3.0000
"Pod Lososiem Restaurant",william2905,11/18/2014,4.0000
"Pod Lososiem Restaurant","Debby S",11/17/2014,1.0000
"Pod Lososiem Restaurant","Wojtek M",11/15/2014,5.0000
"Pod Lososiem Restaurant",IvarE35,10/31/2014,5.0000
"Pod Lososiem Restaurant","sarah j",10/26/2014,5.0000
"Pod Lososiem Restaurant",S_PWilmington_Kent,10/24/2014,5.0000
"Pod Lososiem Restaurant","Warren H",10/15/2014,5.0000
"Pod Lososiem Restaurant","Valery S",9/15/2014,3.0000
"Pod Lososiem Restaurant",BethanyLincs,9/14/2014,4.0000
"Pod Lososiem Restaurant","Robert K",8/25/2014,3.0000
"Pod Lososiem Restaurant",Jilllian,8/25/2014,3.0000
"Pod Lososiem Restaurant","Jim T",7/23/2014,5.0000
"Pod Lososiem Restaurant",Rick049,6/29/2014,5.0000
"Pod Lososiem Restaurant","Stian E",5/28/2014,4.0000
"Pod Lososiem Restaurant",n_wiedenhof,5/28/2014,4.0000
"Pod Lososiem Restaurant",EileenD3,4/12/2014,4.0000
"Pod Lososiem Restaurant",m_oto_res,4/6/2014,4.0000
"Pod Lososiem Restaurant","Jouni V",4/3/2014,4.0000
"Pod Lososiem Restaurant",Stia1,3/10/2014,5.0000
"Pod Lososiem Restaurant",janeigi,11/21/2012,2.0000
"Pod Lososiem Restaurant","Marco H",10/12/2012,5.0000
"Pod Lososiem Restaurant","Rita P",10/10/2012,5.0000
"Pod Lososiem Restaurant",julie60,10/7/2012,5.0000
"Pod Lososiem Restaurant",Late-Day-Traveller,8/4/2012,5.0000
"Pod Lososiem Restaurant",Ptctrvler,5/7/2012,5.0000
"Pod Lososiem Restaurant",natoshka,5/6/2012,5.0000
"Pod Lososiem Restaurant",MarkMonkey,4/24/2012,4.0000
"Pod Lososiem Restaurant",FinnFlying,4/16/2012,4.0000
"Pod Lososiem Restaurant",Anna_France-Poland,2/26/2012,3.0000
"Pod Lososiem Restaurant",tmsglc,2/17/2012,4.0000
"Pod Lososiem Restaurant",BulldogGdansk,12/7/2011,3.0000
"Pod Lososiem Restaurant",PedroJK,11/2/2011,4.0000
"Pod Lososiem Restaurant","Edward T",9/29/2011,3.0000
"Pod Lososiem Restaurant",Marek17,8/22/2011,5.0000
"Pod Lososiem Restaurant",FinlandTimo,8/7/2011,5.0000
"Pod Lososiem Restaurant",beatawilkins,7/27/2011,5.0000
"Pod Lososiem Restaurant",GoonGloop,7/24/2011,3.0000
"Pod Lososiem Restaurant",Gresk,7/21/2011,1.0000
"Pod Lososiem Restaurant",JenniferManchester,3/28/2011,5.0000
"Pod Lososiem Restaurant",justys-a,11/30/2010,5.0000
"Pod Lososiem Restaurant","Arne G",10/29/2015,5.0000
"Pod Lososiem Restaurant",figgeVell...,10/29/2015,5.0000
"Pod Lososiem Restaurant","Anna K",10/29/2015,3.0000
"Pod Lososiem Restaurant",mariuszon,10/22/2015,5.0000
"Pod Lososiem Restaurant","Trude B",10/15/2015,4.0000
"Pod Lososiem Restaurant","Sol G",10/10/2015,5.0000
"Pod Lososiem Restaurant",DDM66,10/1/2015,5.0000
"Pod Lososiem Restaurant",joergense...,9/30/2015,2.0000
"Pod Lososiem Restaurant",AstridLan...,9/22/2015,5.0000
"Pod Lososiem Restaurant","Dieter K",9/16/2015,4.0000
"Pod Lososiem Restaurant",especiall...,9/16/2015,2.0000
"Pod Lososiem Restaurant",cynthia76,9/15/2015,5.0000
"Pod Lososiem Restaurant",Norbert19...,8/18/2015,1.0000
"Pod Lososiem Restaurant","Marek P",8/17/2015,4.0000
"Pod Lososiem Restaurant","Beata R",7/31/2015,4.0000
"Pod Lososiem Restaurant",Filmes,7/26/2015,4.0000
"Pod Lososiem Restaurant","Elena L",7/21/2015,2.0000
"Pod Lososiem Restaurant",Wrmbdmpfl,7/21/2015,5.0000
"Pod Lososiem Restaurant",Animatze,7/20/2015,5.0000
"Pod Lososiem Restaurant",giannigia...,7/18/2015,4.0000
"Pod Lososiem Restaurant",Anne_Mari...,7/15/2015,4.0000
"Pod Lososiem Restaurant",solveig25...,7/11/2015,5.0000
"Pod Lososiem Restaurant",Janemus,7/1/2015,3.0000
"Pod Lososiem Restaurant",Samson01...,6/28/2015,4.0000
"Pod Lososiem Restaurant",TrineIS,6/25/2015,3.0000
"Pod Lososiem Restaurant",Kal2304,6/24/2015,3.0000
"Pod Lososiem Restaurant",agusiaww0...,6/9/2015,5.0000
"Pod Lososiem Restaurant","Marek R",5/31/2015,5.0000
"Pod Lososiem Restaurant",Groenlie,5/15/2015,4.0000
"Pod Lososiem Restaurant",Shebbas,5/2/2015,4.0000
"Pod Lososiem Restaurant",Dukege,2/23/2015,4.0000
"Pod Lososiem Restaurant","Ernst H",2/8/2015,4.0000
"Pod Lososiem Restaurant","eivind p",12/28/2014,5.0000
"Pod Lososiem Restaurant",Denergrei,12/4/2014,3.0000
"Pod Lososiem Restaurant",2014Eva,12/2/2014,5.0000
"Pod Lososiem Restaurant","Thorn H",11/15/2014,5.0000
"Pod Lososiem Restaurant",drstevie...,11/11/2014,5.0000
"Pod Lososiem Restaurant",Julesbrod...,10/30/2014,4.0000
"Pod Lososiem Restaurant",Roy-Nord,10/4/2014,5.0000
"Pod Lososiem Restaurant","Merete R",10/2/2014,1.0000
"Pod Lososiem Restaurant",Elisabeth...,9/22/2014,5.0000
"Pod Lososiem Restaurant","Stefano P",8/24/2014,3.0000
"Pod Lososiem Restaurant",Sebastian...,8/16/2014,3.0000
"Pod Lososiem Restaurant","Julie V",7/26/2014,5.0000
"Pod Lososiem Restaurant",Rlhammar,7/17/2014,5.0000
"Pod Lososiem Restaurant","Kari S",7/2/2014,4.0000
"Pod Lososiem Restaurant",poseidon1...,6/9/2014,2.0000
"Pod Lososiem Restaurant","pietro r",6/9/2014,5.0000
"Pod Lososiem Restaurant",Yosef_Vis...,5/31/2014,5.0000
"Pod Lososiem Restaurant",David_P_S...,5/21/2014,5.0000
"Pod Lososiem Restaurant",Alyshaeh,4/17/2014,5.0000
"Pod Lososiem Restaurant",Kari-Brit...,3/30/2014,4.0000
"Pod Lososiem Restaurant",Gunvor_og...,2/24/2014,5.0000
"Pod Lososiem Restaurant",Joa77,2/23/2014,5.0000
"Pod Lososiem Restaurant",ChulaNoru...,2/18/2014,5.0000
"Pod Lososiem Restaurant","Benotto G",2/16/2014,5.0000
"Pod Lososiem Restaurant",simonebig...,1/3/2014,5.0000
"Pod Lososiem Restaurant",M0rganLil...,12/8/2012,4.0000
"Pod Lososiem Restaurant",cancerfis...,12/2/2012,3.0000
"Pod Lososiem Restaurant",Soracte,10/2/2012,4.0000
"Pod Lososiem Restaurant",B0d1113,9/16/2012,2.0000
"Pod Lososiem Restaurant","raf d",7/17/2012,2.0000
"Pod Lososiem Restaurant","Marcin P",4/23/2012,5.0000
"Pod Lososiem Restaurant",Bredo47,10/23/2011,3.0000
"Pod Lososiem Restaurant",wykjx,8/26/2011,5.0000
"Pod Lososiem Restaurant",andreafer...,8/17/2011,5.0000
"Pod Lososiem Restaurant",luckb,3/25/2011,4.0000
"Pod Lososiem Restaurant",gruszczyc...,2/13/2011,5.0000
"Pod Lososiem Restaurant",secondspa...,9/3/2010,4.0000
"Winne Grono Restaurant","Les C",11/12/2015,5.0000
"Winne Grono Restaurant",jorgen_lohndorf,11/12/2015,4.0000
"Winne Grono Restaurant","Jerzy A",11/15/2015,4.0000
"Winne Grono Restaurant","Paulina L",11/12/2015,5.0000
"Winne Grono Restaurant",Michalina...,11/5/2015,4.0000
"Winne Grono Restaurant",carlolaos...,10/22/2015,5.0000
"Winne Grono Restaurant","Beata N",10/13/2015,5.0000
"Winne Grono Restaurant","Sandra P",10/4/2015,5.0000
"Winne Grono Restaurant",Malwina_W...,9/27/2015,5.0000
"Winne Grono Restaurant","Jadzia N",9/20/2015,4.0000
"P&M Pasta and More",Tornado0963,10/11/2015,5.0000
"P&M Pasta and More",radar20152015,9/11/2015,4.0000
"P&M Pasta and More","Franziska E",8/14/2015,5.0000
"P&M Pasta and More","Atle O",7/31/2015,5.0000
"P&M Pasta and More",Giu1644,7/30/2015,3.0000
"P&M Pasta and More",sonuuuq,6/20/2015,5.0000
"P&M Pasta and More","Matt H",5/19/2015,5.0000
"P&M Pasta and More","Gepetto C",2/6/2015,5.0000
"P&M Pasta and More","Thomas B",10/25/2014,3.0000
"P&M Pasta and More",PaulFinland,10/19/2014,4.0000
"P&M Pasta and More",Lukakonk,10/8/2014,4.0000
"P&M Pasta and More",elkabelka,9/7/2014,2.0000
"P&M Pasta and More",briard1,8/22/2014,5.0000
"P&M Pasta and More",Tonemer,7/13/2014,5.0000
"P&M Pasta and More","Pia S",7/6/2014,5.0000
"P&M Pasta and More","thorbarry .",6/25/2014,5.0000
"P&M Pasta and More",Elmira23,9/29/2015,5.0000
"P&M Pasta and More",sofieliza...,9/15/2015,5.0000
"P&M Pasta and More","Antonio F",8/30/2015,4.0000
"P&M Pasta and More",Photograp...,8/23/2015,4.0000
"P&M Pasta and More","Patrick Q",8/17/2015,1.0000
"P&M Pasta and More","Daniel W",8/15/2015,1.0000
"P&M Pasta and More","Micha B",8/9/2015,4.0000
"P&M Pasta and More",pawelacb,8/5/2015,5.0000
"P&M Pasta and More",Pakul79,8/3/2015,5.0000
"P&M Pasta and More","Wanda L",7/30/2015,5.0000
"P&M Pasta and More","Lovisa V",7/22/2015,4.0000
"P&M Pasta and More",Kristoffe...,7/18/2015,5.0000
"P&M Pasta and More",Pawlikowa,7/11/2015,5.0000
"P&M Pasta and More",Annomon,7/6/2015,4.0000
"P&M Pasta and More",Joanna_Po...,4/28/2015,5.0000
"P&M Pasta and More","Edyta S",4/18/2015,3.0000
"P&M Pasta and More",pmalina6,11/12/2014,5.0000
"P&M Pasta and More",Krystyna...,10/28/2014,5.0000
"P&M Pasta and More",Wladyslaw...,10/17/2014,5.0000
"P&M Pasta and More",Karolina...,7/22/2014,4.0000
"P&M Pasta and More",Jean-Marc...,10/3/2014,3.0000
"P&M Pasta and More","Wojtek O",9/10/2014,5.0000
"P&M Pasta and More",Krzysztof...,9/9/2014,5.0000
"P&M Pasta and More",dermitohn...,9/7/2014,5.0000
"P&M Pasta and More",TMONTANAS...,9/4/2014,5.0000
"P&M Pasta and More","Samuel P",8/24/2014,4.0000
"P&M Pasta and More",ElysaLove,8/23/2014,5.0000
"P&M Pasta and More",sirtomask...,8/10/2014,5.0000
Bioway,Niinacarina,8/20/2015,5.0000
Bioway,"Yanina N",8/3/2015,5.0000
Bioway,Pisec,8/3/2015,5.0000
Bioway,Peter_Palmquist,7/29/2015,5.0000
Bioway,mllefluoxetine,7/25/2015,4.0000
Bioway,BlackKyle,7/21/2015,4.0000
Bioway,"Muslum K",6/19/2015,5.0000
Bioway,posejdon12345,4/18/2015,3.0000
Bioway,freakmathers,4/11/2015,5.0000
Bioway,"John T",2/9/2015,5.0000
Bioway,jd9UK,11/30/2014,4.0000
Bioway,tomtomnor,10/12/2014,4.0000
Bioway,"Ewa X",8/27/2014,5.0000
Bioway,"Jan P",8/8/2014,3.0000
Bioway,Zaxaar,11/13/2015,4.0000
Bioway,m7o,10/29/2015,5.0000
Bioway,kaja275,9/27/2015,4.0000
Bioway,"Monika L",9/20/2015,5.0000
Bioway,"Pawe B",9/17/2015,4.0000
Bioway,Karolina...,9/4/2015,4.0000
Bioway,paciuffo,9/1/2015,4.0000
Bioway,"Aneta B",8/12/2015,5.0000
Bioway,podroznic...,7/23/2015,4.0000
Bioway,Kallveris,7/12/2015,3.0000
Bioway,macdrolas,5/25/2015,3.0000
Bioway,unatania,4/11/2015,5.0000
Bioway,"Szymon S",4/6/2015,4.0000
Bioway,...,3/11/2015,4.0000
Bioway,rafa_3236,3/1/2015,4.0000
Bioway,merol777,2/20/2015,4.0000
Bioway,hristo99,1/8/2015,4.0000
Bioway,0,11/5/2014,4.0000
Bioway,Ilasbel,8/25/2014,5.0000
Bioway,reviri,6/4/2014,5.0000
Bioway,Patrycja...,4/7/2014,5.0000
Bioway,nitek79,2/23/2014,5.0000
"Gdanski Bowke",AMBERGALLERY,11/12/2015,5.0000
"Gdanski Bowke","David B",10/11/2015,3.0000
"Gdanski Bowke","Ania D",10/11/2015,5.0000
"Gdanski Bowke",travelbhatia,10/9/2015,4.0000
"Gdanski Bowke",BramborowyKnedlik,9/28/2015,5.0000
"Gdanski Bowke",NormBC,9/25/2015,4.0000
"Gdanski Bowke","Rory M",9/25/2015,5.0000
"Gdanski Bowke",StroMa_619,9/23/2015,5.0000
"Gdanski Bowke",designminkey,9/14/2015,4.0000
"Gdanski Bowke",fsax,9/1/2015,4.0000
"Gdanski Bowke","Adina M",8/27/2015,5.0000
"Gdanski Bowke",langholm,8/26/2015,4.0000
"Gdanski Bowke","Catherine F",8/25/2015,4.0000
"Gdanski Bowke",JusticiaInfinita,8/21/2015,5.0000
"Gdanski Bowke",Tubooh,8/18/2015,5.0000
"Gdanski Bowke","Hanna D",8/15/2015,5.0000
"Gdanski Bowke","Yuliya F",8/14/2015,3.0000
"Gdanski Bowke","Jouni L",7/28/2015,5.0000
"Gdanski Bowke",Gian81_1,7/22/2015,4.0000
"Gdanski Bowke",BobBK9,7/20/2015,4.0000
"Gdanski Bowke",Eskog,7/12/2015,3.0000
"Gdanski Bowke",ElisaPM,6/29/2015,5.0000
"Gdanski Bowke",misterig,6/24/2015,3.0000
"Gdanski Bowke",HandyAndyLondon_UK,6/23/2015,4.0000
"Gdanski Bowke","Frank M",6/22/2015,4.0000
"Gdanski Bowke",jujitsu77,6/22/2015,4.0000
"Gdanski Bowke",Cookiesmith56,6/6/2015,5.0000
"Gdanski Bowke","Theresa R",6/5/2015,1.0000
"Gdanski Bowke",buddy87,6/2/2015,2.0000
"Gdanski Bowke",carpip186346,5/31/2015,4.0000
"Gdanski Bowke","Jacek T",5/31/2015,4.0000
"Gdanski Bowke",v700,5/26/2015,4.0000
"Gdanski Bowke","Maarit S",5/24/2015,5.0000
"Gdanski Bowke",DrVetticus,5/21/2015,5.0000
"Gdanski Bowke",THREOslo,5/17/2015,4.0000
"Gdanski Bowke",nisbet45,5/16/2015,5.0000
"Gdanski Bowke",kippen2,5/6/2015,5.0000
"Gdanski Bowke","Asgeir A",4/25/2015,5.0000
"Gdanski Bowke","mark b",4/24/2015,4.0000
"Gdanski Bowke",Kushnarova,4/4/2015,4.0000
"Gdanski Bowke",TheChief,3/25/2015,3.0000
"Gdanski Bowke","Mandy N",3/22/2015,5.0000
"Gdanski Bowke","Paul T",3/20/2015,5.0000
"Gdanski Bowke",Clairemorris,3/16/2015,5.0000
"Gdanski Bowke",quickstep09,2/26/2015,4.0000
"Gdanski Bowke","Alan D",2/24/2015,5.0000
"Gdanski Bowke",Meet-the-Furkids,2/6/2015,4.0000
"Gdanski Bowke",Shosanna,2/2/2015,4.0000
"Gdanski Bowke",tiaNorway,2/1/2015,4.0000
"Gdanski Bowke",iinak2015,1/18/2015,4.0000
"Gdanski Bowke",Piercl,1/14/2015,5.0000
"Gdanski Bowke","Johan E",1/3/2015,4.0000
"Gdanski Bowke",AndisMoss,12/18/2014,5.0000
"Gdanski Bowke",Trondoc,11/24/2014,4.0000
"Gdanski Bowke","tony w",11/23/2014,3.0000
"Gdanski Bowke",oollusia,11/22/2014,5.0000
"Gdanski Bowke",Razokadam,11/20/2014,5.0000
"Gdanski Bowke",Wallis145,11/3/2014,5.0000
"Gdanski Bowke",Joivha,10/22/2014,4.0000
"Gdanski Bowke",ModeCoral,10/14/2014,4.0000
"Gdanski Bowke",NYC1010,10/7/2014,5.0000
"Gdanski Bowke",ID576207,10/7/2014,5.0000
"Gdanski Bowke",Leon043,10/4/2014,4.0000
"Gdanski Bowke",bougainville30a,9/4/2014,5.0000
"Gdanski Bowke","Jon R",8/31/2014,4.0000
"Gdanski Bowke","Beata M",8/20/2014,4.0000
"Gdanski Bowke","Mina P",7/27/2014,4.0000
"Gdanski Bowke",tgseaver,7/3/2014,5.0000
"Gdanski Bowke","Tony H",6/30/2014,3.0000
"Gdanski Bowke","Stephen C",5/24/2014,5.0000
"Gdanski Bowke",ClaraG83,5/8/2014,4.0000
"Gdanski Bowke",StianD85,5/3/2014,2.0000
"Gdanski Bowke",Baksetesjaforen,4/28/2014,5.0000
"Gdanski Bowke",tassieBerlin,4/23/2014,4.0000
"Gdanski Bowke",zeyok,4/19/2014,4.0000
"Gdanski Bowke",gabbyb_11,4/14/2014,4.0000
"Gdanski Bowke",Ndowsi,3/25/2014,5.0000
"Gdanski Bowke",meacey,2/9/2014,5.0000
"Gdanski Bowke","Olga S",2/8/2014,5.0000
"Gdanski Bowke",Ato-81,1/20/2014,5.0000
"Gdanski Bowke","Baiba V",1/3/2014,5.0000
"Gdanski Bowke",Ciurka,9/27/2012,5.0000
"Gdanski Bowke",agacioreq,11/15/2015,5.0000
"Gdanski Bowke","Control P...",11/13/2015,5.0000
"Gdanski Bowke","Stian S",10/29/2015,3.0000
"Gdanski Bowke",Mornajenz,10/29/2015,2.0000
"Gdanski Bowke","Rafa M",10/29/2015,5.0000
"Gdanski Bowke",45anetap,10/15/2015,4.0000
"Gdanski Bowke","Ewelina K",10/13/2015,1.0000
"Gdanski Bowke",Livval,10/10/2015,4.0000
"Gdanski Bowke","Henk t",10/6/2015,4.0000
"Gdanski Bowke","Anna S",9/30/2015,4.0000
"Gdanski Bowke",Birgitte...,9/28/2015,4.0000
"Gdanski Bowke",GretheHor...,9/26/2015,3.0000
"Gdanski Bowke","Linda M",9/26/2015,3.0000
"Gdanski Bowke",alled2015,9/25/2015,3.0000
"Gdanski Bowke",Karolina...,9/21/2015,3.5000
"Gdanski Bowke",Giovanni...,9/20/2015,4.0000
"Gdanski Bowke","Marko V",9/20/2015,4.0000
"Gdanski Bowke",m7o,9/19/2015,3.0000
"Gdanski Bowke",HGM006,9/17/2015,3.0000
"Gdanski Bowke","Geir S",9/13/2015,4.0000
"Gdanski Bowke",692015,9/10/2015,4.0000
"Gdanski Bowke","Enzo Z",9/9/2015,4.0000
"Gdanski Bowke","david v",9/5/2015,4.0000
"Gdanski Bowke","Huong N",9/3/2015,5.0000
"Gdanski Bowke","FREDDY F",9/3/2015,3.0000
"Gdanski Bowke",Dorianaga,8/29/2015,5.0000
"Gdanski Bowke","Nancy A",8/28/2015,5.0000
"Gdanski Bowke","Wenche M",8/28/2015,5.0000
"Gdanski Bowke",Emtis,8/25/2015,4.0000
"Gdanski Bowke",eivind243,8/21/2015,3.0000
"Gdanski Bowke",Krzysztof...,8/20/2015,4.0000
"Gdanski Bowke","Andrzej O",8/20/2015,1.0000
"Gdanski Bowke",EDYTA123,8/18/2015,5.0000
"Gdanski Bowke","Corinne J",8/3/2015,4.0000
"Gdanski Bowke",Kristina...,8/2/2015,2.0000
"Gdanski Bowke",Catta50,8/1/2015,5.0000
"Gdanski Bowke","Marcel I",7/31/2015,5.0000
"Gdanski Bowke","Marc S",7/28/2015,4.0000
"Gdanski Bowke",rheinmose...,7/24/2015,1.0000
"Gdanski Bowke",Nemezis66,7/23/2015,5.0000
"Gdanski Bowke","imimap .",7/21/2015,4.0000
"Gdanski Bowke","Thomas P",7/18/2015,3.0000
"Gdanski Bowke",st_zalesn...,7/17/2015,4.0000
"Gdanski Bowke",Ted275,7/16/2015,4.0000
"Gdanski Bowke",reisegale...,7/13/2015,1.0000
"Gdanski Bowke","Niclas O",7/13/2015,5.0000
"Gdanski Bowke","Ana M",7/10/2015,4.0000
"Gdanski Bowke",Bally12,6/26/2015,4.0000
"Gdanski Bowke","Lisa F",6/23/2015,5.0000
"Gdanski Bowke",19Jones75,6/21/2015,3.0000
"Gdanski Bowke","Sigmund M",6/21/2015,4.0000
"Gdanski Bowke",GerdundTi...,6/16/2015,3.0000
"Gdanski Bowke","Eirik T",6/11/2015,4.0000
"Gdanski Bowke",Piotr_M_W,6/2/2015,5.0000
"Gdanski Bowke",Kari-Mett...,5/24/2015,4.0000
"Gdanski Bowke","Andreas S",5/22/2015,4.0000
"Gdanski Bowke","Alexey B",5/21/2015,4.0000
"Gdanski Bowke",vsk24,5/21/2015,4.0000
"Gdanski Bowke",Fabrizio...,5/20/2015,5.0000
"Gdanski Bowke","Bard A",5/18/2015,3.0000
"Gdanski Bowke","Joel D",5/18/2015,4.0000
"Gdanski Bowke","Tomas G",5/13/2015,5.0000
"Gdanski Bowke",flyaquila,5/11/2015,2.0000
"Gdanski Bowke",Elzbieta...,5/11/2015,4.0000
"Gdanski Bowke",Jean1ne,5/6/2015,5.0000
"Gdanski Bowke",Reiseglad...,5/4/2015,4.0000
"Gdanski Bowke","Sandra S",5/2/2015,4.0000
"Gdanski Bowke","Giulia F",4/29/2015,4.0000
"Gdanski Bowke","Przemek G",4/19/2015,5.0000
"Gdanski Bowke",anja_schn,4/18/2015,5.0000
"Gdanski Bowke",ElTataVia...,4/16/2015,4.0000
"Gdanski Bowke",nerix,4/15/2015,4.0000
"Gdanski Bowke","Lukaz K",4/11/2015,4.0000
"Gdanski Bowke",Ziljah,4/4/2015,4.0000
"Gdanski Bowke",Emilia06,3/17/2015,5.0000
"Gdanski Bowke",Globtrote...,2/23/2015,3.0000
"Gdanski Bowke",gattoinvi...,2/22/2015,5.0000
"Gdanski Bowke","Izabela C",2/21/2015,5.0000
"Gdanski Bowke",stokdal5,2/18/2015,5.0000
"Gdanski Bowke","Andreas G",2/9/2015,5.0000
"Gdanski Bowke","Kasia Z",2/7/2015,2.0000
"Gdanski Bowke","Ernst H",2/5/2015,4.0000
"Gdanski Bowke","Henning S",1/31/2015,5.0000
"Gdanski Bowke","Magnus L",1/25/2015,5.0000
"Gdanski Bowke",Mieke-v-D...,1/22/2015,5.0000
"Gdanski Bowke","natalia b",1/15/2015,4.0000
"Gdanski Bowke",royar84,1/13/2015,5.0000
"Gdanski Bowke","Elena T",1/7/2015,5.0000
"Gdanski Bowke",smallwitc...,1/6/2015,3.0000
"Gdanski Bowke",alfcat,12/25/2014,4.0000
"Gdanski Bowke",RexRodney,12/20/2014,5.0000
"Gdanski Bowke","Jose Luis...",6/30/2014,4.0000
"Gdanski Bowke",nitek79,12/9/2014,4.0000
"Gdanski Bowke",Eddie_S57,12/8/2014,5.0000
"Gdanski Bowke",Natalia_0...,12/6/2014,5.0000
"Gdanski Bowke",jochen001,11/15/2014,4.0000
"Gdanski Bowke","Jakub D",11/10/2014,5.0000
"Gdanski Bowke",danielbje,10/26/2014,5.0000
"Gdanski Bowke","Gosia N",10/15/2014,5.0000
"Gdanski Bowke","Antonio B",10/9/2014,4.0000
"Gdanski Bowke",Elpajorro,9/20/2014,4.0000
"Gdanski Bowke",dermitohn...,9/7/2014,4.0000
"Gdanski Bowke",CarloJP,9/7/2014,4.0000
"Gdanski Bowke",pucelana8...,9/3/2014,4.0000
"Gdanski Bowke",Condivido,8/31/2014,5.0000
"Gdanski Bowke","Mona M",8/28/2014,3.0000
"Gdanski Bowke",fraMonza...,8/18/2014,5.0000
"Gdanski Bowke","Bernard B",8/5/2014,4.0000
"Gdanski Bowke","Heidi E",7/18/2014,3.0000
"Gdanski Bowke","pikim t",7/17/2014,4.0000
"Gdanski Bowke",Andre1118,7/2/2014,4.0000
"Gdanski Bowke","Einar S",6/22/2014,4.0000
"Gdanski Bowke",look4me_p...,6/21/2014,3.0000
"Gdanski Bowke",Peritobor...,6/20/2014,4.0000
"Gdanski Bowke",Kristinar...,6/14/2014,5.0000
"Gdanski Bowke",puseline,6/9/2014,5.0000
"Gdanski Bowke","bruno p",5/25/2014,5.0000
"Gdanski Bowke",Alberto_B...,5/6/2014,5.0000
"Gdanski Bowke","Dominik M",5/5/2014,3.0000
"Gdanski Bowke",LordRicch...,5/4/2014,5.0000
"Gdanski Bowke","Marta W",5/1/2014,5.0000
"Gdanski Bowke","Arne S",5/1/2014,4.0000
"Gdanski Bowke",Hanslutz,4/27/2014,3.0000
"Gdanski Bowke","Antonio M",4/25/2014,4.0000
